species,count,strat_name,r_year,year_cent,firstyr,strat_idx1,strat_idx2,strat_idx3,strat_idx4,year_idx1,year_idx2,year_idx3,year_idx4,route_idx1,obser_idx1,obser_route_idx1,row_idx1
carolina_wren,5,US-NJ-30,2016,18,0,50,50,50,50,47,47,47,47,1003,83,6516,29371
carolina_wren,1,US-NJ-30,2017,19,0,50,50,50,50,48,48,48,48,1003,83,6516,29372
carolina_wren,5,US-NJ-30,2018,20,0,50,50,50,50,49,49,49,49,1003,83,6516,29373
carolina_wren,3,US-NJ-30,2019,21,0,50,50,50,50,50,50,50,50,1003,83,6516,29374
carolina_wren,0,US-NJ-30,1970,-28,0,50,50,50,50,1,1,1,1,1004,91,6838,29375
carolina_wren,1,US-NJ-30,1971,-27,0,50,50,50,50,2,2,2,2,1004,91,6838,29376
carolina_wren,2,US-NJ-30,1972,-26,0,50,50,50,50,3,3,3,3,1004,91,6838,29377
carolina_wren,0,US-NJ-30,1975,-23,1,50,50,50,50,6,6,6,6,1004,92,6865,29378
carolina_wren,2,US-NJ-30,1976,-22,0,50,50,50,50,7,7,7,7,1004,92,6865,29379
carolina_wren,0,US-NJ-30,1977,-21,0,50,50,50,50,8,8,8,8,1004,92,6865,29380
carolina_wren,1,US-NJ-30,1978,-20,0,50,50,50,50,9,9,9,9,1004,92,6865,29381
carolina_wren,1,US-NJ-30,1979,-19,0,50,50,50,50,10,10,10,10,1004,92,6865,29382
carolina_wren,0,US-NJ-30,1988,-10,1,50,50,50,50,19,19,19,19,1004,88,6675,29383
carolina_wren,2,US-NJ-30,1989,-9,0,50,50,50,50,20,20,20,20,1004,88,6675,29384
carolina_wren,5,US-NJ-30,1990,-8,0,50,50,50,50,21,21,21,21,1004,88,6675,29385
carolina_wren,6,US-NJ-30,1991,-7,0,50,50,50,50,22,22,22,22,1004,88,6675,29386
carolina_wren,7,US-NJ-30,1992,-6,0,50,50,50,50,23,23,23,23,1004,88,6675,29387
carolina_wren,30,US-NJ-30,2007,9,1,50,50,50,50,38,38,38,38,1004,89,6701,29388
carolina_wren,0,US-NJ-30,1970,-28,0,50,50,50,50,1,1,1,1,1005,93,6891,29389
carolina_wren,0,US-NJ-30,1971,-27,0,50,50,50,50,2,2,2,2,1005,93,6891,29390
carolina_wren,1,US-NJ-30,1972,-26,0,50,50,50,50,3,3,3,3,1005,93,6891,29391
carolina_wren,0,US-NJ-30,1973,-25,0,50,50,50,50,4,4,4,4,1005,93,6891,29392
carolina_wren,0,US-NJ-30,1974,-24,0,50,50,50,50,5,5,5,5,1005,93,6891,29393
carolina_wren,0,US-NJ-30,1975,-23,0,50,50,50,50,6,6,6,6,1005,93,6891,29394
carolina_wren,0,US-NJ-30,1976,-22,0,50,50,50,50,7,7,7,7,1005,93,6891,29395
carolina_wren,0,US-NJ-30,1977,-21,0,50,50,50,50,8,8,8,8,1005,93,6891,29396
carolina_wren,0,US-NJ-30,1971,-27,0,50,50,50,50,2,2,2,2,1006,94,6917,29397
carolina_wren,0,US-NJ-30,1972,-26,0,50,50,50,50,3,3,3,3,1006,94,6917,29398
carolina_wren,0,US-NJ-30,1976,-22,1,50,50,50,50,7,7,7,7,1006,97,6989,29399
carolina_wren,0,US-NJ-30,1991,-7,1,50,50,50,50,22,22,22,22,1006,96,6964,29400
carolina_wren,0,US-NJ-30,1992,-6,0,50,50,50,50,23,23,23,23,1006,96,6964,29401
carolina_wren,0,US-NJ-30,1993,-5,0,50,50,50,50,24,24,24,24,1006,96,6964,29402
carolina_wren,0,US-NJ-30,1994,-4,0,50,50,50,50,25,25,25,25,1006,96,6964,29403
carolina_wren,0,US-NJ-30,1995,-3,0,50,50,50,50,26,26,26,26,1006,96,6964,29404
carolina_wren,1,US-NJ-30,1996,-2,1,50,50,50,50,27,27,27,27,1006,95,6942,29405
carolina_wren,1,US-NJ-30,1997,-1,0,50,50,50,50,28,28,28,28,1006,95,6942,29406
carolina_wren,1,US-NJ-30,1998,0,0,50,50,50,50,29,29,29,29,1006,95,6942,29407
carolina_wren,3,US-NJ-30,1999,1,0,50,50,50,50,30,30,30,30,1006,95,6942,29408
carolina_wren,2,US-NJ-30,2000,2,0,50,50,50,50,31,31,31,31,1006,95,6942,29409
carolina_wren,0,US-NY-13,1971,-27,0,51,51,51,51,2,2,2,2,1008,3,3466,29410
carolina_wren,0,US-NY-13,1972,-26,0,51,51,51,51,3,3,3,3,1008,3,3466,29411
carolina_wren,0,US-NY-13,1973,-25,0,51,51,51,51,4,4,4,4,1008,3,3466,29412
carolina_wren,0,US-NY-13,1974,-24,0,51,51,51,51,5,5,5,5,1008,3,3466,29413
carolina_wren,0,US-NY-13,1975,-23,0,51,51,51,51,6,6,6,6,1008,3,3466,29414
carolina_wren,0,US-NY-13,1976,-22,1,51,51,51,51,7,7,7,7,1008,1,44,29415
carolina_wren,0,US-NY-13,1977,-21,0,51,51,51,51,8,8,8,8,1008,1,44,29416
carolina_wren,0,US-NY-13,1980,-18,0,51,51,51,51,11,11,11,11,1008,1,44,29417
carolina_wren,0,US-NY-13,1995,-3,1,51,51,51,51,26,26,26,26,1008,2,2209,29418
carolina_wren,0,US-NY-13,1996,-2,0,51,51,51,51,27,27,27,27,1008,2,2209,29419
carolina_wren,0,US-NY-13,1997,-1,0,51,51,51,51,28,28,28,28,1008,2,2209,29420
carolina_wren,0,US-NY-13,1999,1,0,51,51,51,51,30,30,30,30,1008,2,2209,29421
carolina_wren,0,US-NY-13,2000,2,0,51,51,51,51,31,31,31,31,1008,2,2209,29422
carolina_wren,0,US-NY-13,2001,3,0,51,51,51,51,32,32,32,32,1008,2,2209,29423
carolina_wren,0,US-NY-13,2002,4,0,51,51,51,51,33,33,33,33,1008,2,2209,29424
carolina_wren,0,US-NY-13,2003,5,0,51,51,51,51,34,34,34,34,1008,2,2209,29425
carolina_wren,0,US-NY-13,2004,6,0,51,51,51,51,35,35,35,35,1008,2,2209,29426
carolina_wren,0,US-NY-13,2005,7,0,51,51,51,51,36,36,36,36,1008,2,2209,29427
carolina_wren,0,US-NY-13,2006,8,0,51,51,51,51,37,37,37,37,1008,2,2209,29428
carolina_wren,0,US-NY-13,2007,9,0,51,51,51,51,38,38,38,38,1008,2,2209,29429
carolina_wren,0,US-NY-13,2009,11,0,51,51,51,51,40,40,40,40,1008,2,2209,29430
carolina_wren,0,US-NY-13,2010,12,0,51,51,51,51,41,41,41,41,1008,2,2209,29431
carolina_wren,0,US-NY-13,2011,13,0,51,51,51,51,42,42,42,42,1008,2,2209,29432
carolina_wren,0,US-NY-13,2012,14,0,51,51,51,51,43,43,43,43,1008,2,2209,29433
carolina_wren,0,US-NY-13,2014,16,0,51,51,51,51,45,45,45,45,1008,2,2209,29434
carolina_wren,0,US-NY-13,2016,18,0,51,51,51,51,47,47,47,47,1008,2,2209,29435
carolina_wren,0,US-NY-13,2017,19,0,51,51,51,51,48,48,48,48,1008,2,2209,29436
carolina_wren,1,US-NY-13,2018,20,0,51,51,51,51,49,49,49,49,1008,2,2209,29437
carolina_wren,0,US-NY-13,2019,21,0,51,51,51,51,50,50,50,50,1008,2,2209,29438
carolina_wren,0,US-NY-13,1970,-28,0,51,51,51,51,1,1,1,1,1010,4,4219,29439
carolina_wren,0,US-NY-13,1971,-27,0,51,51,51,51,2,2,2,2,1010,4,4219,29440
carolina_wren,0,US-NY-13,1972,-26,0,51,51,51,51,3,3,3,3,1010,4,4219,29441
carolina_wren,0,US-NY-13,1973,-25,0,51,51,51,51,4,4,4,4,1010,4,4219,29442
carolina_wren,0,US-NY-13,1974,-24,0,51,51,51,51,5,5,5,5,1010,4,4219,29443
carolina_wren,0,US-NY-13,1975,-23,0,51,51,51,51,6,6,6,6,1010,4,4219,29444
carolina_wren,0,US-NY-13,1976,-22,0,51,51,51,51,7,7,7,7,1010,4,4219,29445
carolina_wren,0,US-NY-13,1977,-21,0,51,51,51,51,8,8,8,8,1010,4,4219,29446
carolina_wren,0,US-NY-13,1978,-20,0,51,51,51,51,9,9,9,9,1010,4,4219,29447
carolina_wren,0,US-NY-13,1979,-19,0,51,51,51,51,10,10,10,10,1010,4,4219,29448
carolina_wren,0,US-NY-13,1980,-18,0,51,51,51,51,11,11,11,11,1010,4,4219,29449
carolina_wren,0,US-NY-13,1981,-17,0,51,51,51,51,12,12,12,12,1010,4,4219,29450
carolina_wren,0,US-NY-13,1982,-16,0,51,51,51,51,13,13,13,13,1010,4,4219,29451
carolina_wren,0,US-NY-13,1983,-15,0,51,51,51,51,14,14,14,14,1010,4,4219,29452
carolina_wren,0,US-NY-13,1989,-9,1,51,51,51,51,20,20,20,20,1010,7,5881,29453
carolina_wren,0,US-NY-13,1990,-8,0,51,51,51,51,21,21,21,21,1010,7,5881,29454
carolina_wren,0,US-NY-13,1991,-7,0,51,51,51,51,22,22,22,22,1010,7,5881,29455
carolina_wren,3,US-NY-13,1992,-6,0,51,51,51,51,23,23,23,23,1010,7,5881,29456
carolina_wren,2,US-NY-13,1993,-5,1,51,51,51,51,24,24,24,24,1010,5,4830,29457
carolina_wren,1,US-NY-13,1994,-4,0,51,51,51,51,25,25,25,25,1010,5,4830,29458
carolina_wren,0,US-NY-13,1998,0,1,51,51,51,51,29,29,29,29,1010,6,5370,29459
carolina_wren,0,US-NY-13,1999,1,0,51,51,51,51,30,30,30,30,1010,6,5370,29460
carolina_wren,0,US-NY-13,2000,2,0,51,51,51,51,31,31,31,31,1010,6,5370,29461
carolina_wren,0,US-NY-13,2001,3,0,51,51,51,51,32,32,32,32,1010,6,5370,29462
carolina_wren,0,US-NY-13,2002,4,0,51,51,51,51,33,33,33,33,1010,6,5370,29463
carolina_wren,0,US-NY-13,2003,5,0,51,51,51,51,34,34,34,34,1010,6,5370,29464
carolina_wren,5,US-NY-13,2005,7,0,51,51,51,51,36,36,36,36,1010,6,5370,29465
carolina_wren,1,US-NY-13,2015,17,1,51,51,51,51,46,46,46,46,1010,8,6347,29466
carolina_wren,3,US-NY-13,2016,18,0,51,51,51,51,47,47,47,47,1010,8,6347,29467
carolina_wren,6,US-NY-13,2017,19,0,51,51,51,51,48,48,48,48,1010,8,6347,29468
carolina_wren,3,US-NY-13,2018,20,0,51,51,51,51,49,49,49,49,1010,8,6347,29469
carolina_wren,7,US-NY-13,2019,21,0,51,51,51,51,50,50,50,50,1010,8,6347,29470
carolina_wren,0,US-NY-13,1998,0,1,51,51,51,51,29,29,29,29,1013,11,408,29471
carolina_wren,0,US-NY-13,1999,1,1,51,51,51,51,30,30,30,30,1013,9,6758,29472
carolina_wren,0,US-NY-13,2000,2,0,51,51,51,51,31,31,31,31,1013,9,6758,29473
carolina_wren,0,US-NY-13,2004,6,1,51,51,51,51,35,35,35,35,1013,10,126,29474
carolina_wren,0,US-NY-13,2005,7,0,51,51,51,51,36,36,36,36,1013,10,126,29475
carolina_wren,0,US-NY-13,2006,8,0,51,51,51,51,37,37,37,37,1013,10,126,29476
carolina_wren,0,US-NY-13,2007,9,0,51,51,51,51,38,38,38,38,1013,10,126,29477
carolina_wren,0,US-NY-13,2008,10,0,51,51,51,51,39,39,39,39,1013,10,126,29478
carolina_wren,1,US-NY-13,2009,11,0,51,51,51,51,40,40,40,40,1013,10,126,29479
carolina_wren,2,US-NY-13,2010,12,0,51,51,51,51,41,41,41,41,1013,10,126,29480
carolina_wren,0,US-NY-13,2011,13,0,51,51,51,51,42,42,42,42,1013,10,126,29481
carolina_wren,1,US-NY-13,2012,14,0,51,51,51,51,43,43,43,43,1013,10,126,29482
carolina_wren,2,US-NY-13,2013,15,0,51,51,51,51,44,44,44,44,1013,10,126,29483
carolina_wren,4,US-NY-13,2014,16,0,51,51,51,51,45,45,45,45,1013,10,126,29484
carolina_wren,1,US-NY-13,2015,17,0,51,51,51,51,46,46,46,46,1013,10,126,29485
carolina_wren,2,US-NY-13,2016,18,0,51,51,51,51,47,47,47,47,1013,10,126,29486
carolina_wren,3,US-NY-13,2017,19,0,51,51,51,51,48,48,48,48,1013,10,126,29487
carolina_wren,2,US-NY-13,2018,20,0,51,51,51,51,49,49,49,49,1013,10,126,29488
carolina_wren,4,US-NY-13,2019,21,0,51,51,51,51,50,50,50,50,1013,10,126,29489
carolina_wren,0,US-NY-13,1970,-28,0,51,51,51,51,1,1,1,1,1017,13,923,29490
carolina_wren,0,US-NY-13,1971,-27,0,51,51,51,51,2,2,2,2,1017,13,923,29491
carolina_wren,0,US-NY-13,1972,-26,0,51,51,51,51,3,3,3,3,1017,13,923,29492
carolina_wren,0,US-NY-13,1973,-25,1,51,51,51,51,4,4,4,4,1017,14,1145,29493
carolina_wren,0,US-NY-13,1974,-24,0,51,51,51,51,5,5,5,5,1017,14,1145,29494
carolina_wren,0,US-NY-13,1975,-23,0,51,51,51,51,6,6,6,6,1017,14,1145,29495
carolina_wren,0,US-NY-13,1976,-22,0,51,51,51,51,7,7,7,7,1017,14,1145,29496
carolina_wren,0,US-NY-13,1977,-21,0,51,51,51,51,8,8,8,8,1017,14,1145,29497
carolina_wren,0,US-NY-13,1978,-20,0,51,51,51,51,9,9,9,9,1017,14,1145,29498
carolina_wren,0,US-NY-13,1979,-19,0,51,51,51,51,10,10,10,10,1017,14,1145,29499
carolina_wren,0,US-NY-13,1980,-18,0,51,51,51,51,11,11,11,11,1017,14,1145,29500
carolina_wren,0,US-NY-13,1981,-17,0,51,51,51,51,12,12,12,12,1017,14,1145,29501
carolina_wren,0,US-NY-13,1982,-16,0,51,51,51,51,13,13,13,13,1017,14,1145,29502
carolina_wren,0,US-NY-13,1983,-15,0,51,51,51,51,14,14,14,14,1017,14,1145,29503
carolina_wren,0,US-NY-13,1984,-14,0,51,51,51,51,15,15,15,15,1017,14,1145,29504
carolina_wren,0,US-NY-13,1985,-13,0,51,51,51,51,16,16,16,16,1017,14,1145,29505
carolina_wren,0,US-NY-13,1986,-12,0,51,51,51,51,17,17,17,17,1017,14,1145,29506
carolina_wren,0,US-NY-13,1987,-11,0,51,51,51,51,18,18,18,18,1017,14,1145,29507
carolina_wren,1,US-NY-13,1988,-10,0,51,51,51,51,19,19,19,19,1017,14,1145,29508
carolina_wren,1,US-NY-13,1989,-9,0,51,51,51,51,20,20,20,20,1017,14,1145,29509
carolina_wren,0,US-NY-13,1990,-8,0,51,51,51,51,21,21,21,21,1017,14,1145,29510
carolina_wren,1,US-NY-13,1991,-7,0,51,51,51,51,22,22,22,22,1017,14,1145,29511
carolina_wren,1,US-NY-13,1992,-6,0,51,51,51,51,23,23,23,23,1017,14,1145,29512
carolina_wren,0,US-NY-13,1993,-5,0,51,51,51,51,24,24,24,24,1017,14,1145,29513
carolina_wren,0,US-NY-13,1994,-4,0,51,51,51,51,25,25,25,25,1017,14,1145,29514
carolina_wren,0,US-NY-13,1995,-3,0,51,51,51,51,26,26,26,26,1017,14,1145,29515
carolina_wren,0,US-NY-13,1996,-2,0,51,51,51,51,27,27,27,27,1017,14,1145,29516
carolina_wren,0,US-NY-13,1997,-1,0,51,51,51,51,28,28,28,28,1017,14,1145,29517
carolina_wren,0,US-NY-13,1998,0,0,51,51,51,51,29,29,29,29,1017,14,1145,29518
carolina_wren,0,US-NY-13,1999,1,0,51,51,51,51,30,30,30,30,1017,14,1145,29519
carolina_wren,1,US-NY-13,2000,2,0,51,51,51,51,31,31,31,31,1017,14,1145,29520
carolina_wren,0,US-NY-13,2002,4,0,51,51,51,51,33,33,33,33,1017,14,1145,29521
carolina_wren,0,US-NY-13,2003,5,0,51,51,51,51,34,34,34,34,1017,14,1145,29522
carolina_wren,0,US-NY-13,2004,6,0,51,51,51,51,35,35,35,35,1017,14,1145,29523
carolina_wren,0,US-NY-13,2005,7,0,51,51,51,51,36,36,36,36,1017,14,1145,29524
carolina_wren,2,US-NY-13,2006,8,0,51,51,51,51,37,37,37,37,1017,14,1145,29525
carolina_wren,0,US-NY-13,2007,9,0,51,51,51,51,38,38,38,38,1017,14,1145,29526
carolina_wren,0,US-NY-13,2008,10,0,51,51,51,51,39,39,39,39,1017,14,1145,29527
carolina_wren,0,US-NY-13,2009,11,0,51,51,51,51,40,40,40,40,1017,14,1145,29528
carolina_wren,0,US-NY-13,2010,12,0,51,51,51,51,41,41,41,41,1017,14,1145,29529
carolina_wren,0,US-NY-13,2011,13,0,51,51,51,51,42,42,42,42,1017,14,1145,29530
carolina_wren,2,US-NY-13,2012,14,0,51,51,51,51,43,43,43,43,1017,14,1145,29531
carolina_wren,2,US-NY-13,2013,15,0,51,51,51,51,44,44,44,44,1017,14,1145,29532
carolina_wren,7,US-NY-13,2018,20,1,51,51,51,51,49,49,49,49,1017,12,681,29533
carolina_wren,5,US-NY-13,2019,21,0,51,51,51,51,50,50,50,50,1017,12,681,29534
carolina_wren,0,US-NY-13,2005,7,1,51,51,51,51,36,36,36,36,1019,15,1349,29535
carolina_wren,0,US-NY-13,2006,8,0,51,51,51,51,37,37,37,37,1019,15,1349,29536
carolina_wren,1,US-NY-13,2007,9,0,51,51,51,51,38,38,38,38,1019,15,1349,29537
carolina_wren,0,US-NY-13,2008,10,0,51,51,51,51,39,39,39,39,1019,15,1349,29538
carolina_wren,0,US-NY-13,2009,11,0,51,51,51,51,40,40,40,40,1019,15,1349,29539
carolina_wren,0,US-NY-13,2010,12,0,51,51,51,51,41,41,41,41,1019,15,1349,29540
carolina_wren,0,US-NY-13,2011,13,0,51,51,51,51,42,42,42,42,1019,15,1349,29541
carolina_wren,0,US-NY-13,2013,15,0,51,51,51,51,44,44,44,44,1019,15,1349,29542
carolina_wren,0,US-NY-13,2014,16,0,51,51,51,51,45,45,45,45,1019,15,1349,29543
carolina_wren,0,US-NY-13,2015,17,0,51,51,51,51,46,46,46,46,1019,15,1349,29544
carolina_wren,0,US-NY-13,2016,18,0,51,51,51,51,47,47,47,47,1019,15,1349,29545
carolina_wren,0,US-NY-13,2017,19,0,51,51,51,51,48,48,48,48,1019,15,1349,29546
carolina_wren,0,US-NY-13,2018,20,0,51,51,51,51,49,49,49,49,1019,15,1349,29547
carolina_wren,0,US-NY-13,2019,21,0,51,51,51,51,50,50,50,50,1019,15,1349,29548
carolina_wren,0,US-NY-13,1971,-27,1,51,51,51,51,2,2,2,2,1020,20,2289,29549
carolina_wren,0,US-NY-13,1973,-25,0,51,51,51,51,4,4,4,4,1020,20,2289,29550
carolina_wren,0,US-NY-13,1974,-24,0,51,51,51,51,5,5,5,5,1020,20,2289,29551
carolina_wren,0,US-NY-13,1976,-22,1,51,51,51,51,7,7,7,7,1020,18,1897,29552
carolina_wren,0,US-NY-13,1977,-21,0,51,51,51,51,8,8,8,8,1020,18,1897,29553
carolina_wren,0,US-NY-13,1978,-20,0,51,51,51,51,9,9,9,9,1020,18,1897,29554
carolina_wren,0,US-NY-13,1979,-19,0,51,51,51,51,10,10,10,10,1020,18,1897,29555
carolina_wren,0,US-NY-13,1980,-18,0,51,51,51,51,11,11,11,11,1020,18,1897,29556
carolina_wren,0,US-NY-13,1981,-17,0,51,51,51,51,12,12,12,12,1020,18,1897,29557
carolina_wren,0,US-NY-13,1982,-16,0,51,51,51,51,13,13,13,13,1020,18,1897,29558
carolina_wren,0,US-NY-13,1983,-15,0,51,51,51,51,14,14,14,14,1020,18,1897,29559
carolina_wren,0,US-NY-13,1984,-14,0,51,51,51,51,15,15,15,15,1020,18,1897,29560
carolina_wren,0,US-NY-13,1985,-13,0,51,51,51,51,16,16,16,16,1020,18,1897,29561
carolina_wren,0,US-NY-13,1986,-12,0,51,51,51,51,17,17,17,17,1020,18,1897,29562
carolina_wren,0,US-NY-13,1987,-11,0,51,51,51,51,18,18,18,18,1020,18,1897,29563
carolina_wren,0,US-NY-13,1988,-10,0,51,51,51,51,19,19,19,19,1020,18,1897,29564
carolina_wren,0,US-NY-13,1989,-9,0,51,51,51,51,20,20,20,20,1020,18,1897,29565
carolina_wren,0,US-NY-13,1990,-8,0,51,51,51,51,21,21,21,21,1020,18,1897,29566
carolina_wren,0,US-NY-13,1991,-7,0,51,51,51,51,22,22,22,22,1020,18,1897,29567
carolina_wren,0,US-NY-13,1992,-6,0,51,51,51,51,23,23,23,23,1020,18,1897,29568
carolina_wren,0,US-NY-13,1994,-4,0,51,51,51,51,25,25,25,25,1020,18,1897,29569
carolina_wren,0,US-NY-13,1995,-3,0,51,51,51,51,26,26,26,26,1020,18,1897,29570
carolina_wren,0,US-NY-13,1996,-2,0,51,51,51,51,27,27,27,27,1020,18,1897,29571
carolina_wren,0,US-NY-13,1997,-1,0,51,51,51,51,28,28,28,28,1020,18,1897,29572
carolina_wren,0,US-NY-13,1998,0,0,51,51,51,51,29,29,29,29,1020,18,1897,29573
carolina_wren,0,US-NY-13,1999,1,0,51,51,51,51,30,30,30,30,1020,18,1897,29574
carolina_wren,0,US-NY-13,2000,2,0,51,51,51,51,31,31,31,31,1020,18,1897,29575
carolina_wren,0,US-NY-13,2001,3,0,51,51,51,51,32,32,32,32,1020,18,1897,29576
carolina_wren,0,US-NY-13,2002,4,0,51,51,51,51,33,33,33,33,1020,18,1897,29577
carolina_wren,0,US-NY-13,2003,5,0,51,51,51,51,34,34,34,34,1020,18,1897,29578
carolina_wren,1,US-NY-13,2004,6,0,51,51,51,51,35,35,35,35,1020,18,1897,29579
carolina_wren,0,US-NY-13,2005,7,0,51,51,51,51,36,36,36,36,1020,18,1897,29580
carolina_wren,0,US-NY-13,2006,8,0,51,51,51,51,37,37,37,37,1020,18,1897,29581
carolina_wren,0,US-NY-13,2007,9,0,51,51,51,51,38,38,38,38,1020,18,1897,29582
carolina_wren,0,US-NY-13,2008,10,0,51,51,51,51,39,39,39,39,1020,18,1897,29583
carolina_wren,0,US-NY-13,1970,-28,0,51,51,51,51,1,1,1,1,1022,22,2555,29584
carolina_wren,0,US-NY-13,1971,-27,0,51,51,51,51,2,2,2,2,1022,22,2555,29585
carolina_wren,0,US-NY-13,1972,-26,0,51,51,51,51,3,3,3,3,1022,22,2555,29586
carolina_wren,0,US-NY-13,1973,-25,0,51,51,51,51,4,4,4,4,1022,22,2555,29587
carolina_wren,0,US-NY-13,1974,-24,0,51,51,51,51,5,5,5,5,1022,22,2555,29588
carolina_wren,0,US-NY-13,1975,-23,0,51,51,51,51,6,6,6,6,1022,22,2555,29589
carolina_wren,0,US-NY-13,1976,-22,0,51,51,51,51,7,7,7,7,1022,22,2555,29590
carolina_wren,0,US-NY-13,1977,-21,0,51,51,51,51,8,8,8,8,1022,22,2555,29591
carolina_wren,0,US-NY-13,1978,-20,0,51,51,51,51,9,9,9,9,1022,22,2555,29592
carolina_wren,0,US-NY-13,1979,-19,0,51,51,51,51,10,10,10,10,1022,22,2555,29593
carolina_wren,0,US-NY-13,1986,-12,1,51,51,51,51,17,17,17,17,1022,21,2426,29594
carolina_wren,0,US-NY-13,1987,-11,0,51,51,51,51,18,18,18,18,1022,21,2426,29595
carolina_wren,0,US-NY-13,1988,-10,0,51,51,51,51,19,19,19,19,1022,21,2426,29596
carolina_wren,0,US-NY-13,1989,-9,0,51,51,51,51,20,20,20,20,1022,21,2426,29597
carolina_wren,2,US-NY-13,1990,-8,0,51,51,51,51,21,21,21,21,1022,21,2426,29598
carolina_wren,4,US-NY-13,1992,-6,0,51,51,51,51,23,23,23,23,1022,21,2426,29599
carolina_wren,1,US-NY-13,1993,-5,0,51,51,51,51,24,24,24,24,1022,21,2426,29600
carolina_wren,0,US-NY-13,1994,-4,0,51,51,51,51,25,25,25,25,1022,21,2426,29601
carolina_wren,0,US-NY-13,1995,-3,0,51,51,51,51,26,26,26,26,1022,21,2426,29602
carolina_wren,0,US-NY-13,1996,-2,0,51,51,51,51,27,27,27,27,1022,21,2426,29603
carolina_wren,1,US-NY-13,1997,-1,0,51,51,51,51,28,28,28,28,1022,21,2426,29604
carolina_wren,0,US-NY-13,1998,0,0,51,51,51,51,29,29,29,29,1022,21,2426,29605
carolina_wren,0,US-NY-13,1999,1,0,51,51,51,51,30,30,30,30,1022,21,2426,29606
carolina_wren,0,US-NY-13,2000,2,1,51,51,51,51,31,31,31,31,1022,24,2825,29607
carolina_wren,1,US-NY-13,2003,5,0,51,51,51,51,34,34,34,34,1022,24,2825,29608
carolina_wren,1,US-NY-13,2004,6,0,51,51,51,51,35,35,35,35,1022,24,2825,29609
carolina_wren,1,US-NY-13,2005,7,0,51,51,51,51,36,36,36,36,1022,24,2825,29610
carolina_wren,2,US-NY-13,2006,8,0,51,51,51,51,37,37,37,37,1022,24,2825,29611
carolina_wren,5,US-NY-13,2007,9,0,51,51,51,51,38,38,38,38,1022,24,2825,29612
carolina_wren,3,US-NY-13,2009,11,0,51,51,51,51,40,40,40,40,1022,24,2825,29613
carolina_wren,3,US-NY-13,2010,12,0,51,51,51,51,41,41,41,41,1022,24,2825,29614
carolina_wren,2,US-NY-13,2011,13,0,51,51,51,51,42,42,42,42,1022,21,2426,29615
carolina_wren,1,US-NY-13,2015,17,1,51,51,51,51,46,46,46,46,1022,23,2692,29616
carolina_wren,0,US-NY-13,1970,-28,0,51,51,51,51,1,1,1,1,1023,25,2954,29617
carolina_wren,0,US-NY-13,1971,-27,0,51,51,51,51,2,2,2,2,1023,25,2954,29618
carolina_wren,0,US-NY-13,1973,-25,0,51,51,51,51,4,4,4,4,1023,25,2954,29619
carolina_wren,0,US-NY-13,1975,-23,0,51,51,51,51,6,6,6,6,1023,25,2954,29620
carolina_wren,0,US-NY-13,1976,-22,0,51,51,51,51,7,7,7,7,1023,25,2954,29621
carolina_wren,0,US-NY-13,1977,-21,0,51,51,51,51,8,8,8,8,1023,25,2954,29622
carolina_wren,0,US-NY-13,1978,-20,0,51,51,51,51,9,9,9,9,1023,25,2954,29623
carolina_wren,0,US-NY-13,1979,-19,0,51,51,51,51,10,10,10,10,1023,25,2954,29624
carolina_wren,0,US-NY-13,1981,-17,0,51,51,51,51,12,12,12,12,1023,25,2954,29625
carolina_wren,0,US-NY-13,1987,-11,1,51,51,51,51,18,18,18,18,1023,26,3072,29626
carolina_wren,0,US-NY-13,1990,-8,1,51,51,51,51,21,21,21,21,1023,29,3370,29627
carolina_wren,0,US-NY-13,1991,-7,0,51,51,51,51,22,22,22,22,1023,29,3370,29628
carolina_wren,0,US-NY-13,1992,-6,0,51,51,51,51,23,23,23,23,1023,29,3370,29629
carolina_wren,0,US-NY-13,1993,-5,0,51,51,51,51,24,24,24,24,1023,29,3370,29630
carolina_wren,0,US-NY-13,1994,-4,0,51,51,51,51,25,25,25,25,1023,29,3370,29631
carolina_wren,0,US-NY-13,1995,-3,0,51,51,51,51,26,26,26,26,1023,29,3370,29632
carolina_wren,0,US-NY-13,1996,-2,0,51,51,51,51,27,27,27,27,1023,29,3370,29633
carolina_wren,0,US-NY-13,1997,-1,0,51,51,51,51,28,28,28,28,1023,29,3370,29634
carolina_wren,0,US-NY-13,1998,0,0,51,51,51,51,29,29,29,29,1023,29,3370,29635
carolina_wren,0,US-NY-13,1999,1,0,51,51,51,51,30,30,30,30,1023,29,3370,29636
carolina_wren,0,US-NY-13,2000,2,0,51,51,51,51,31,31,31,31,1023,29,3370,29637
carolina_wren,0,US-NY-13,2001,3,0,51,51,51,51,32,32,32,32,1023,29,3370,29638
carolina_wren,0,US-NY-13,2002,4,0,51,51,51,51,33,33,33,33,1023,29,3370,29639
carolina_wren,0,US-NY-13,2003,5,0,51,51,51,51,34,34,34,34,1023,29,3370,29640
carolina_wren,1,US-NY-13,2004,6,0,51,51,51,51,35,35,35,35,1023,29,3370,29641
carolina_wren,0,US-NY-13,2005,7,0,51,51,51,51,36,36,36,36,1023,29,3370,29642
carolina_wren,0,US-NY-13,2006,8,0,51,51,51,51,37,37,37,37,1023,29,3370,29643
carolina_wren,2,US-NY-13,2007,9,0,51,51,51,51,38,38,38,38,1023,29,3370,29644
